layer,row,col,value
fc1,4,173,0.049806
fc1,4,174,0.040209
fc1,4,175,0.039025
fc1,4,176,0.020305
fc1,4,177,-0.028328
fc1,4,178,0.027855
fc1,4,179,-0.051645
fc1,4,180,-0.031397
fc1,4,181,0.002716
fc1,4,182,0.056928
fc1,4,183,0.029021
fc1,4,184,0.103896
fc1,4,185,-0.04082
fc1,4,186,0.011219
fc1,4,187,-0.014697
fc1,4,188,0.051051
fc1,4,189,-0.004013
fc1,4,190,0.02134
fc1,4,191,0.053402
fc1,4,192,-0.004183
fc1,4,193,-0.02686
fc1,4,194,0.024544
fc1,4,195,0.035656
fc1,4,196,-0.012264
fc1,4,197,-0.04113
fc1,4,198,0.063319
fc1,4,199,0.037906
fc1,5,0,0.027016
fc1,5,1,0.032437
fc1,5,2,-0.09642
fc1,5,3,-0.064746
fc1,5,4,0.046015
fc1,5,5,0.094977
fc1,5,6,-0.048981
fc1,5,7,0.077819
fc1,5,8,0.041805
fc1,5,9,-0.003172
fc1,5,10,-0.038381
fc1,5,11,-0.006628
fc1,5,12,-0.051887
fc1,5,13,0.100251
fc1,5,14,0.050706
fc1,5,15,-0.020149
fc1,5,16,-0.048118
fc1,5,17,-0.062969
fc1,5,18,0.04222
fc1,5,19,0.059292
fc1,5,20,0.024304
fc1,5,21,-0.096859
fc1,5,22,0.039894
fc1,5,23,-0.072976
fc1,5,24,-0.017426
fc1,5,25,-0.072371
fc1,5,26,-0.011886
fc1,5,27,-0.083714
fc1,5,28,-0.039577
